date,zt_total,zt5,zt20,zhanban,lb_height_mean,mood_temp
2010-11-17,7,3,0,7,0.0075493613,-1.2874230637403374
2010-11-18,40,26,0,8,0.023823358,-0.13080807066427272
2010-11-19,95,49,0,21,0.0608343,1.7087114456677566
2010-11-22,59,33,0,30,0.041327126,0.4627388178158365
2010-11-23,24,9,0,6,0.020313406,-0.7266847839617774
2010-11-24,64,34,0,18,0.040969416,0.6127670365269018
2010-11-25,37,18,0,15,0.023740591,-0.3145133864422543
2010-11-26,30,20,0,8,0.020360675,-0.5497171470760515
2010-11-29,42,24,0,16,0.027293844,-0.15766443779781317
2010-11-30,20,10,0,7,0.015063731,-0.9038595384921699
2010-12-01,42,26,0,6,0.02592166,-0.1548695077677824
2010-12-02,35,17,0,14,0.025462963,-0.38395604481268925
2010-12-03,17,13,0,13,0.012209303,-0.9818954852290537
2010-12-06,12,9,0,5,0.009329446,-1.1388391589245257
2010-12-07,42,25,0,5,0.028128589,-0.09909711474393738
2010-12-08,18,8,0,6,0.012665515,-0.8981990558735269
2010-12-09,9,3,0,9,0.006318208,-1.185318915440897
2010-12-10,21,13,0,5,0.012062034,-0.7773249951492741
2010-12-13,80,53,0,20,0.04610951,1.182251076453534
2010-12-14,41,19,0,12,0.025085518,-0.12960980927608606
2010-12-15,24,17,0,16,0.014459225,-0.6860547640385524
2010-12-16,16,12,0,8,0.010951009,-0.9335217704501785
2010-12-17,19,15,0,5,0.012672811,-0.8224995525448121
2010-12-20,26,17,0,6,0.017785428,-0.6005047061495878
2010-12-21,42,24,0,17,0.025787966,-0.08758736714057591
2010-12-22,15,9,0,2,0.01091954,-0.9870575850876216
2010-12-23,9,6,0,3,0.006303725,-1.1774267449130982
2010-12-24,10,9,0,3,0.0074285716,-1.1429019364744601
2010-12-27,6,4,0,16,0.004039238,-1.2325247256515166
2010-12-28,8,6,0,4,0.0051457975,-1.1560172944113343
2010-12-29,30,22,0,6,0.017765043,-0.4453365355118422
2010-12-30,21,14,0,5,0.012636416,-0.7336782746007509
2010-12-31,42,32,0,3,0.025409373,-0.030763797294258138
2011-01-04,62,35,0,16,0.03937008,0.6247638202034536
2011-01-05,23,11,0,8,0.019241653,-0.6410671303311838
2011-01-06,25,16,0,7,0.020903954,-0.5656912729639209
2011-01-07,16,11,0,8,0.014092446,-0.8531524275378463
2011-01-10,8,5,0,6,0.010152284,-1.082096589536208
2011-01-11,15,13,0,1,0.015721506,-0.8339439358904289
2011-01-12,36,24,0,8,0.029859155,-0.11531128178586408
2011-01-13,16,13,0,5,0.017967435,-0.791787951998786
2011-01-14,10,6,0,3,0.01631046,-0.9749850414853359
2011-01-17,6,5,0,5,0.009566685,-1.0802222103928476
2011-01-18,19,13,0,5,0.017366948,-0.608856426700216
2011-01-19,45,28,0,15,0.02571269,0.32434924289694356
2011-01-20,9,6,0,7,0.01235955,-0.947775517245369
2011-01-21,26,19,0,13,0.022982063,-0.33000582307236387
2011-01-24,10,5,0,2,0.014647887,-0.8700044315324275
2011-01-25,9,6,0,2,0.0050195204,-0.9128744312850288
2011-01-26,27,18,0,7,0.01512605,-0.19414269786892704
2011-01-27,30,17,0,10,0.019036954,-0.0818126247502302
2011-01-28,28,13,0,9,0.016759777,-0.12984303071470918
2011-01-31,43,24,0,12,0.026815642,0.4929648300281801
2011-02-01,19,11,0,7,0.016538037,-0.47109400979595223
2011-02-09,28,14,0,19,0.020352036,-0.04134472667067759
2011-02-10,96,55,0,9,0.057363488,2.8357253607476154
2011-02-11,30,13,0,16,0.02111111,0.006424429994699237
2011-02-14,48,23,0,16,0.029983342,0.7520789317380568
2011-02-15,38,15,0,14,0.024986118,0.4419013508660537
2011-02-16,55,33,0,14,0.03381375,1.2391105843381163
2011-02-17,37,22,0,12,0.024779735,0.3374998585487881
2011-02-18,21,15,0,6,0.016129032,-0.4372723989260403
2011-02-21,67,42,0,10,0.043213297,1.9802344602220343
2011-02-22,9,2,0,13,0.011043622,-1.041545930643598
2011-02-23,44,27,0,18,0.024269167,0.8012926901560101
2011-02-24,35,21,0,8,0.022144523,0.3603832529511504
2011-02-25,21,11,0,7,0.012168142,-0.38973629075462046
2011-02-28,36,25,0,7,0.021040974,0.42371994065769963
2011-03-01,30,19,0,6,0.018072288,0.10780852562041561
2011-03-02,18,13,0,9,0.016939892,-0.5476761462089029
2011-03-03,17,8,0,4,0.014713896,-0.5808865389648603
2011-03-04,28,16,0,10,0.015267176,0.029314701230847402
2011-03-07,34,18,0,18,0.019769358,0.3441638835203428
2011-03-08,13,10,0,6,0.008196721,-0.8137829527149945
2011-03-09,25,11,0,4,0.015250545,-0.13756420697530308
2011-03-10,20,13,0,5,0.01529219,-0.41675426613009114
2011-03-11,25,14,0,10,0.0147702405,-0.15570781101071607
2011-03-14,39,26,0,10,0.024149286,0.6095087501519245
2011-03-15,17,8,0,9,0.013683635,-0.6038627703944094
2011-03-16,43,27,0,12,0.027899344,0.9572026125239586
2011-03-17,16,9,0,7,0.015267176,-0.6545867306891744
2011-03-18,18,12,0,9,0.014933628,-0.5374911729026339
2011-03-21,13,9,0,4,0.01047409,-0.8279170700999585
2011-03-22,10,6,0,3,0.009841443,-0.9828491693367183
2011-03-23,32,18,0,6,0.022888284,0.3316623177652606
2011-03-24,22,14,0,5,0.018959913,-0.27200631800104946
2011-03-25,36,20,0,4,0.02846196,0.5418361704839088
2011-03-28,29,16,0,14,0.028634362,0.10226166701685617
2011-03-29,22,15,0,10,0.016893733,-0.34384479344892144
2011-03-30,17,8,0,6,0.013623978,-0.6668772421785826
2011-03-31,15,10,0,9,0.010371179,-0.771747720658164
2011-04-01,31,22,0,6,0.020174483,0.20731503500911877
2011-04-06,25,15,0,3,0.020867655,-0.14743944518815352
2011-04-07,28,20,0,8,0.020753687,0.07794670399108018
2011-04-08,35,25,0,9,0.02728285,0.5187107596542716
2011-04-11,20,12,0,9,0.01523395,-0.4477580207868979
2011-04-12,21,14,0,15,0.01754386,-0.3895886728083229
2011-04-13,32,20,0,6,0.018468224,0.30244260246547056
2011-04-14,28,17,0,12,0.017847486,0.02534903753820211
2011-04-15,29,21,0,8,0.021240916,0.09944717938270986
2011-04-18,37,25,0,12,0.027624309,0.6077460198062736
2011-04-19,33,20,0,15,0.0292172,0.3202267350508528
2011-04-20,32,21,0,14,0.023902168,0.22826609886391577
2011-04-21,37,18,0,12,0.025246982,0.5507651873787387
2011-04-22,15,10,0,5,0.010067114,-0.9261194378361611
2011-04-25,13,4,0,3,0.009809264,-1.0742918090521836
2011-04-26,9,5,0,5,0.0059782607,-1.3117924654548458
2011-04-27,13,9,0,9,0.009782609,-1.0467739410435508
2011-04-28,7,4,0,3,0.0076670316,-1.4503327064763596
2011-04-29,24,17,0,7,0.014729951,-0.28737970076011354
2011-05-03,36,21,0,9,0.02094522,0.5224775637965644
2011-05-04,8,3,0,3,0.006996771,-1.3377771746722402
2011-05-05,22,18,0,4,0.015200868,-0.379975916415112
2011-05-06,21,15,0,3,0.012081274,-0.4502071238150092
2011-05-09,23,15,0,11,0.013079019,-0.3092635140327028
2011-05-10,26,13,0,9,0.017699115,-0.03534641371600161
2011-05-11,31,17,0,10,0.018898489,0.3872042872401797
2011-05-12,11,6,0,18,0.0076045627,-1.275857856214823
2011-05-13,31,19,0,8,0.01754386,0.45993182461766124
2011-05-16,16,4,0,5,0.009274414,-0.8282066432165759
2011-05-17,18,8,0,6,0.010804971,-0.6205789893121858
2011-05-18,18,9,0,9,0.010549694,-0.6145897108606612
2011-05-19,14,7,0,10,0.0075512407,-1.0385408405952214
2011-05-20,15,4,0,6,0.00945495,-0.956194140649056
2011-05-23,7,1,0,8,0.0053619305,-1.7741205022876194
2011-05-24,28,9,0,5,0.01591512,0.5328536633609932
2011-05-25,12,4,0,11,0.0075026797,-1.1999626074309582
2011-05-26,20,7,0,11,0.012868633,-0.3045930732153219
2011-05-27,4,1,0,5,0.0026852847,-1.9706787839984043
2011-05-30,16,5,0,10,0.009095773,-0.6746184065397465
2011-05-31,37,24,0,7,0.019639065,1.5175398526355668
2011-06-01,41,17,0,10,0.025925925,1.8636390220698718
2011-06-02,15,8,0,3,0.010576415,-0.7759159672783372
2011-06-03,36,20,0,15,0.019057702,1.3423084615296192
2011-06-07,36,20,0,9,0.023255814,1.3044889868676106
2011-06-08,25,9,0,14,0.016515717,0.18525338186268045
2011-06-09,13,5,0,7,0.009528851,-0.9987056561460903
2011-06-10,21,12,0,6,0.011727079,-0.17080857028066448
2011-06-13,17,11,0,4,0.008961518,-0.580749138954259
2011-06-14,33,14,0,14,0.018334206,1.1069014138546989
2011-06-15,6,3,0,8,0.0042283298,-1.6859725414729216
2011-06-16,8,4,0,5,0.004746835,-1.4384908537619712
2011-06-17,4,3,0,6,0.0021063718,-1.7915256765324041
2011-06-20,11,5,0,2,0.0063593006,-1.0992482425399888
2011-06-21,34,19,0,9,0.018957347,1.1845586063131641
2011-06-22,18,8,0,8,0.00991132,-0.39652050929624055
2011-06-23,53,30,0,13,0.029380903,2.868748036387034
2011-06-24,59,33,0,18,0.0354685,3.10011392965083
2011-06-27,46,21,0,16,0.028466,1.8919500850472108
2011-06-28,22,11,0,9,0.013185654,-0.10526027621597442
2011-06-29,13,7,0,15,0.0069333334,-0.8485568112212114
2011-06-30,21,14,0,7,0.01171459,-0.17194181762728586
2011-07-01,23,14,0,13,0.012552301,-0.002773873507828258
2011-07-04,65,36,0,8,0.03672613,3.139686169228395
2011-07-05,28,16,0,14,0.017791731,0.34100155629575274
2011-07-06,22,11,0,10,0.01300052,-0.11966532684537931
2011-07-07,20,15,0,17,0.014568158,-0.2710745714245944
2011-07-08,16,11,0,8,0.009326424,-0.5566619849801612
2011-07-11,25,20,0,15,0.015119917,0.13515575952307005
2011-07-12,10,7,0,8,0.005687694,-0.9815752900675834
2011-07-13,46,30,0,10,0.025906736,1.7150328708102325
2011-07-14,30,14,0,14,0.017019082,0.5234981547803527
2011-07-15,24,15,0,17,0.014018691,0.08403371438787145
2011-07-18,21,11,0,10,0.010948905,-0.12284561091956957
2011-07-19,6,2,0,3,0.0030927835,-1.2381887694936913
2011-07-20,15,11,0,2,0.0077720205,-0.5648715748873315
2011-07-21,10,8,0,3,0.007788162,-0.9438891383547346
2011-07-22,16,9,0,4,0.009311951,-0.49635167983463485
2011-07-25,5,3,0,4,0.0025906735,-1.3210565980252023
2011-07-26,20,10,0,3,0.010298661,-0.18581631415985467
2011-07-27,49,22,0,8,0.025906736,1.9348412908719184
2011-07-28,19,13,0,8,0.010830325,-0.2869783155980642
2011-07-29,11,6,0,5,0.0057053943,-0.8615852439690854
2011-08-01,24,14,0,8,0.01294666,0.0934154795122582
2011-08-02,20,11,0,4,0.011311054,-0.1978272213237264
2011-08-03,24,12,0,8,0.012866701,0.09957079660818789
2011-08-04,17,9,0,6,0.0102459015,-0.4002709801299167
2011-08-05,9,7,0,5,0.0051706308,-0.9867149861678364
2011-08-08,6,4,0,3,0.0031023785,-1.1673373493322796
2011-08-09,17,11,0,9,0.0091883615,-0.3645168298724483
2011-08-10,49,27,0,24,0.027109975,1.8798164859421547
2011-08-11,66,37,0,13,0.038755737,2.816738024319866
2011-08-12,43,24,0,19,0.028292181,1.2544086030827315
2011-08-15,45,23,0,15,0.025588537,1.3351736397276732
2011-08-16,18,8,0,10,0.011253197,-0.42065824497572957
2011-08-17,24,15,0,10,0.01484895,-0.026031800279003474
2011-08-18,10,5,0,3,0.008717949,-0.9331841393732215
2011-08-19,13,7,0,3,0.0102459015,-0.7279020630372971
2011-08-22,24,11,0,18,0.017382413,-0.03831369094788484
2011-08-23,58,35,0,10,0.036113936,2.0733921364779984
2011-08-24,27,14,0,12,0.021374045,0.11991106998248
2011-08-25,45,29,0,10,0.023955148,1.2555745645998129
2011-08-26,23,15,0,9,0.012716175,-0.14728482382061153
2011-08-29,14,9,0,5,0.009141697,-0.6960193488855907
2011-08-30,14,12,0,6,0.013677811,-0.6729493680890152
2011-08-31,15,11,0,6,0.015282731,-0.5969280209854083
2011-09-01,19,15,0,3,0.017730497,-0.3509209871843656
2011-09-02,6,2,0,1,0.0030643514,-1.1491573569406826
2011-09-05,7,4,0,2,0.0035732517,-1.0670769389420744
2011-09-06,4,2,0,3,0.0025588537,-1.2117577585787962
2011-09-07,38,24,0,12,0.019250253,0.8588943460524092
2011-09-08,13,8,0,6,0.007664793,-0.6997537718262008
2011-09-09,13,9,0,3,0.007142857,-0.7158275009695968
2011-09-13,7,6,0,1,0.004069176,-1.0844844164991816
2011-09-14,23,16,0,4,0.0121642165,-0.07119976587641104
2011-09-15,18,10,0,4,0.01073071,-0.3853163800370481
2011-09-16,14,10,0,3,0.015856778,-0.6114348314184263
2011-09-19,6,4,0,1,0.0106275305,-1.110209938939485
2011-09-20,18,11,0,2,0.01765893,-0.28227027909746344
2011-09-21,77,54,0,11,0.04857286,3.316684639541203
2011-09-22,11,9,0,5,0.007556675,-0.7377066787805471
2011-09-23,15,10,0,6,0.008056395,-0.4850839773961413
2011-09-26,9,4,0,2,0.0060636685,-0.8333957921481003
2011-09-27,8,6,0,6,0.0045294412,-0.8828821851268193
2011-09-28,4,1,0,3,0.0030150753,-1.104093821882809
2011-09-29,3,3,0,3,0.0030364373,-1.1348294715756935
2011-09-30,14,9,0,0,0.007575758,-0.43496975488885603
2011-10-10,12,8,0,8,0.007106599,-0.5555273404260854
2011-10-11,10,7,0,17,0.006024096,-0.6632381225843914
2011-10-12,100,69,0,18,0.05276382,4.1166167431272696
2011-10-13,41,28,0,15,0.02611753,1.0083016638041282
2011-10-14,15,6,0,6,0.009118541,-0.3595691078664617
2011-10-17,31,12,0,6,0.018800814,0.4835256883217624
2011-10-18,9,6,0,9,0.0065822783,-0.6700973642698064
2011-10-19,15,9,0,12,0.0090406835,-0.3627680617430829
2011-10-20,5,3,0,3,0.0045045046,-0.8798753778617335
2011-10-21,8,8,0,4,0.0065097646,-0.718879421089478
2011-10-24,44,26,0,5,0.022421524,1.1425798486617627
2011-10-25,86,56,0,21,0.046046045,3.017210907439831
2011-10-26,34,10,0,21,0.021073759,0.4967021705960985
2011-10-27,24,11,0,17,0.012543904,0.03576732122132194
2011-10-28,53,36,0,19,0.028571429,1.3988889172378671
2011-10-31,41,21,0,8,0.023057643,0.7975790339901663
2011-11-01,33,18,0,8,0.019451372,0.4069815795636829
2011-11-02,76,34,0,16,0.04447776,2.304794657361897
2011-11-03,36,10,0,32,0.025461808,0.472216292989304
2011-11-04,28,18,0,14,0.016991504,0.10017625984493045
2011-11-07,15,7,0,10,0.008542714,-0.4977836587931873
2011-11-08,14,11,0,5,0.007035176,-0.5520392216585097
2011-11-09,42,19,0,7,0.021629779,0.7113053941606512
2011-11-10,16,3,0,11,0.010090818,-0.456246735192183
2011-11-11,22,11,0,14,0.012671059,-0.15040301045246407
2011-11-14,61,34,0,14,0.030870445,1.6575158318322436
2011-11-15,35,19,0,8,0.019817073,0.4549328560946336
2011-11-16,10,4,0,9,0.0059910133,-0.7089498266551157
2011-11-17,25,21,0,16,0.014,-0.008569937411946865
2011-11-18,5,3,0,4,0.006027122,-0.9365222719118289
2011-11-21,9,6,0,6,0.0045045046,-0.7455016175326429
2011-11-22,11,7,0,5,0.0054945056,-0.640172993183514
2011-11-23,9,4,0,4,0.0044776117,-0.7065481503489989
2011-11-24,15,8,0,2,0.007972098,-0.4139668585892681
2011-11-25,8,5,0,6,0.0039820806,-0.7172503302013578
2011-11-28,14,10,0,4,0.007511267,-0.4260606763215011
2011-11-29,40,26,0,10,0.019930243,0.7769500951107717
2011-11-30,2,1,0,4,0.0009985022,-0.9925562550237044
2011-12-01,45,30,0,28,0.022421524,0.9839599923874313
2011-12-02,7,4,0,3,0.003966287,-0.7641532464800338
2011-12-05,4,3,0,2,0.0019900498,-0.8997905714163057
2011-12-06,7,5,0,8,0.0034877928,-0.761597480243153
2011-12-07,11,7,0,4,0.0054509416,-0.5850893002643235
2011-12-08,15,9,0,10,0.007928642,-0.3833244212790255
2011-12-09,5,4,0,2,0.0029835904,-0.837381070107266
2011-12-12,3,2,0,3,0.0014866204,-0.9170676749861046
2011-12-13,2,1,0,1,0.0009871669,-0.9560261803116501
2011-12-14,5,5,0,12,0.002469136,-0.8004966941730324
2011-12-15,4,4,0,5,0.00198906,-0.830728226992793
2011-12-16,38,37,0,9,0.018971542,0.6884100300576051
2011-12-19,25,12,0,7,0.013951171,0.08770124735085408
2011-12-20,29,18,0,11,0.015407555,0.2608014223482307
2011-12-21,9,4,0,11,0.0059790732,-0.6258409349210602
2011-12-22,15,6,0,9,0.0074589755,-0.3432264131737905
2011-12-23,34,20,0,13,0.01737835,0.548610939853637
2011-12-26,10,2,0,10,0.0055,-0.5974111642905945
2011-12-27,6,4,0,9,0.0039623575,-0.7857972015505857
2011-12-28,17,8,0,7,0.008982036,-0.27339210085931365
2011-12-29,20,14,0,9,0.010989011,-0.14417921619882804
2011-12-30,37,30,0,17,0.019880716,0.6574844944257331
2012-01-04,11,9,0,10,0.007881774,-0.5953159271075343
2012-01-05,8,4,0,5,0.0049480456,-0.737488152910561
2012-01-06,20,12,0,9,0.010314342,-0.10917054307510325
2012-01-09,240,195,0,25,0.12136162,6.4201228424980386
2012-01-10,221,154,0,34,0.13284314,4.59121399168235
2012-01-11,28,11,0,28,0.0245459,-0.016317969371230787
2012-01-12,15,9,0,24,0.013833992,-0.32946524902157326
2012-01-13,14,7,0,1,0.008915304,-0.352921240366578
2012-01-16,8,4,0,8,0.006051437,-0.49783780954365614
2012-01-17,330,227,0,47,0.16633858,5.189549732097032
2012-01-18,14,5,0,24,0.012720156,-0.3450409688775834
2012-01-19,36,21,0,8,0.020029312,0.05562140648358006
2012-01-20,44,36,0,12,0.025490196,0.1938770431508989
2012-01-30,22,14,0,7,0.017140059,-0.1938565683344442
2012-01-31,38,33,0,6,0.02400784,0.09305023100361953
2012-02-01,22,16,0,7,0.016617792,-0.18401933827574055
2012-02-02,37,27,0,8,0.022069642,0.07978648045310088
2012-02-03,81,57,0,11,0.04733728,0.8545318463915852
2012-02-06,53,34,0,15,0.04131825,0.35514041606994906
2012-02-07,12,7,0,2,0.01773399,-0.36238984150217
2012-02-08,68,45,0,12,0.03903162,0.6065636076848091
2012-02-09,22,7,0,15,0.015740285,-0.2038816904913102
2012-02-10,36,22,0,14,0.022604423,0.043947544528568534
2012-02-13,45,28,0,13,0.031769305,0.1937576061169615
2012-02-14,30,23,0,9,0.023471883,-0.07242707353797276
2012-02-15,53,25,0,9,0.037254903,0.33489476500027526
2012-02-16,20,8,0,11,0.012224939,-0.24173097676700536
2012-02-17,12,7,0,6,0.006369427,-0.38322343847346624
2012-02-20,24,12,0,12,0.012770138,-0.17164992934226067
2012-02-21,34,23,0,10,0.017578125,-0.004116960674164496
2012-02-22,55,29,0,17,0.030273438,0.3531066789980951
2012-02-23,23,10,0,11,0.013215859,-0.21564267027694126
2012-02-24,39,23,0,13,0.021536956,0.058435964600581994
2012-02-27,32,13,0,14,0.021119842,-0.07061512607510415
2012-02-28,23,12,0,7,0.015196078,-0.23498309701511835
2012-02-29,10,6,0,6,0.006344558,-0.46439894120347147
2012-03-01,20,13,0,11,0.011181332,-0.2808258777149613
2012-03-02,29,20,0,14,0.016081871,-0.129563926887614
2012-03-05,29,14,0,13,0.017073171,-0.1248292735374747
2012-03-06,28,14,0,8,0.019042969,-0.14916071903396358
2012-03-07,12,4,0,8,0.010228933,-0.4373215850520668
2012-03-08,30,18,0,13,0.01459144,-0.12314510560260374
2012-03-09,28,14,0,11,0.015233415,-0.16426038308517552
2012-03-12,37,19,0,4,0.021463415,-0.00956998189375638
2012-03-13,41,20,0,10,0.024769306,0.05158921181177373
2012-03-14,12,1,0,14,0.011132623,-0.4737203076814674
2012-03-15,25,11,0,20,0.0136852395,-0.24710531565282667
2012-03-16,73,39,0,13,0.039196473,0.6003378904709117
2012-03-19,48,30,0,12,0.027224112,0.135484591563191
2012-03-20,19,10,0,3,0.01369863,-0.3844980677597829
2012-03-21,31,16,0,15,0.02097561,-0.16891007966658358
2012-03-22,18,8,0,16,0.015041242,-0.40086410120064225
2012-03-23,12,10,0,3,0.011701609,-0.5106903332726558
2012-03-26,16,12,0,6,0.010228933,-0.43857142519081865
2012-03-27,17,11,0,8,0.010648596,-0.4147428464059155
2012-03-28,9,5,0,3,0.007763222,-0.559129794376706
2012-03-29,15,9,0,6,0.012130034,-0.45394389155491754
2012-03-30,21,8,0,8,0.014677104,-0.34658563947548143
2012-04-05,100,67,0,15,0.053118907,1.0525365513090537
2012-04-06,32,16,0,16,0.02009804,-0.1683500311259171
2012-04-09,25,12,0,9,0.019961052,-0.2988955159198469
2012-04-10,36,22,0,10,0.027410671,-0.1095697797871256
2012-04-11,40,15,0,17,0.029041626,-0.043405040626630226
2012-04-12,66,24,0,15,0.045943305,0.5413324584802457
2012-04-13,41,16,0,21,0.033495147,0.1052227591380236
2012-04-16,39,15,0,14,0.034146342,0.05418731549207212
2012-04-17,21,5,0,19,0.012224939,-0.369560836688372
2012-04-18,51,26,0,18,0.025679013,0.31894281183876855
2012-04-19,24,10,0,12,0.013293944,-0.3215405937301284
2012-04-20,39,15,0,26,0.024242423,0.3382255448520795
2012-04-23,24,6,0,13,0.017812964,-0.49488513231189324
2012-04-24,35,11,0,10,0.023244552,0.1120293679387114
2012-04-25,69,27,0,19,0.044921875,1.9059989357968319
2012-04-26,28,7,0,25,0.015701668,-0.29415979017682653
2012-04-27,19,9,0,7,0.009415262,-0.7566114637070049
2012-05-02,40,23,0,13,0.019806763,0.34963699106011387
2012-05-03,34,16,0,13,0.017891683,0.031226949972296723
2012-05-04,43,25,0,12,0.023099134,0.5786535026083437
2012-05-07,53,34,0,13,0.03188406,1.1450353974941612
2012-05-08,35,12,0,9,0.02359882,0.10508932708536924
2012-05-09,18,7,0,6,0.015012107,-0.8461115562206496
2012-05-10,27,9,0,11,0.019174041,-0.320497668637833
2012-05-11,25,16,0,8,0.015240905,-0.42747874107921474
2012-05-14,21,9,0,16,0.014457831,-0.6411142310809169
2012-05-15,21,12,0,7,0.0116959065,-0.6301339490240913
2012-05-16,16,7,0,9,0.011318898,-0.8947972436684881
2012-05-17,43,16,0,11,0.024709303,0.6857174180820296
2012-05-18,25,5,0,9,0.017883755,-0.39987260323696194
2012-05-21,20,13,0,14,0.009647854,-0.6941492065920771
2012-05-22,16,10,0,6,0.007707129,-0.9091748330912837
2012-05-23,16,7,0,9,0.007673861,-0.8798927236936597
2012-05-24,8,6,0,16,0.005722461,-1.3272009267127618
2012-05-25,8,3,0,5,0.005842259,-1.2809902306110375
2012-05-28,52,25,0,10,0.028571429,1.2577969535584546
2012-05-29,38,16,0,18,0.021052632,0.434925735946988
2012-05-30,35,22,0,7,0.017652672,0.24046218717816417
2012-05-31,27,13,0,12,0.014740846,-0.23435451483844158
2012-06-01,9,6,0,12,0.0042633824,-1.252294185317019
2012-06-04,6,3,0,4,0.0028476508,-1.3804018269051428
2012-06-05,19,14,0,7,0.009957326,-0.6307991023966143
2012-06-06,18,11,0,5,0.010957599,-0.6965849706344843
2012-06-07,12,7,0,11,0.0056737587,-1.0120984659654413
2012-06-08,13,9,0,7,0.008130081,-0.9345347444125716
2012-06-11,33,17,0,13,0.017502366,0.1897370981755752
2012-06-12,15,12,0,8,0.00801131,-0.7938615256705104
2012-06-13,38,20,0,7,0.021028038,0.4721037337594909
2012-06-14,18,7,0,6,0.013096352,-0.6456627417481952
2012-06-15,23,14,0,6,0.012826603,-0.33556127353093174
2012-06-18,33,20,0,11,0.020417854,0.27435046527917006
2012-06-19,20,8,0,10,0.013589503,-0.5050786864210199
2012-06-20,29,10,0,12,0.0151157295,0.035941372002451094
2012-06-21,12,9,0,8,0.008514664,-0.9716851326661254
2012-06-25,13,2,0,8,0.0071530757,-0.9139367196884274
2012-06-26,22,8,0,8,0.012310606,-0.384183987246381
2012-06-27,25,11,0,19,0.015580736,-0.2133259144599715
2012-06-28,16,6,0,12,0.010028653,-0.7664708665219152
2012-06-29,29,16,0,5,0.013822689,0.00608706729916098
2012-07-02,44,28,0,12,0.021495327,0.891435573583578
2012-07-03,37,17,0,14,0.018147975,0.6399308969286197
2012-07-04,18,12,0,10,0.008874358,-0.727099604626815
2012-07-05,6,3,0,7,0.003271028,-1.5444760492361433
2012-07-06,46,33,0,9,0.021983162,1.278336113489094
2012-07-09,11,6,0,9,0.0065055764,-1.146852295355736
2012-07-10,14,6,0,9,0.007431491,-0.9300762100295943
2012-07-11,26,15,0,7,0.013438369,-0.018790925777497317
2012-07-12,47,26,0,9,0.022706209,1.5301922657866507
2012-07-13,18,10,0,4,0.011126565,-0.6173246179363912
2012-07-16,2,0,0,7,0.00092807424,-1.746673426746138
2012-07-17,43,27,0,10,0.019953595,1.2576709666657768
2012-07-18,39,20,0,12,0.019480519,0.9646214210349162
2012-07-19,63,24,0,19,0.033395175,2.5244796780792504
2012-07-20,34,5,0,10,0.023654917,0.5211352355169413
2012-07-23,19,8,0,13,0.011606314,-0.4964351736368127
2012-07-24,25,8,0,12,0.011600928,-0.04366744986498595
2012-07-25,16,7,0,14,0.008333334,-0.7120178817087212
2012-07-26,12,3,0,7,0.006922012,-0.9777261165484934
2012-07-27,16,5,0,4,0.00877193,-0.6560678048417702
2012-07-30,5,2,0,5,0.002770083,-1.4295556431384697
2012-07-31,10,4,0,5,0.0046104197,-1.0355057876771512
2012-08-01,35,21,0,13,0.016574586,0.8940081024044968
2012-08-02,13,4,0,9,0.0073834793,-0.794380653820216
2012-08-03,64,36,0,15,0.03314917,2.8561671545261804
2012-08-06,83,44,0,16,0.046608213,3.639063383207557
2012-08-07,59,26,0,14,0.036900368,2.0216107944424397
2012-08-08,34,13,0,13,0.025333947,0.4968603804577328
2012-08-09,47,19,0,16,0.031767957,1.2373020273989397
2012-08-10,38,14,0,15,0.027138915,0.7078119149331566
2012-08-13,14,8,0,14,0.012897282,-0.7176341611765126
2012-08-14,46,25,0,10,0.027637033,1.1553021921225342
2012-08-15,23,8,0,9,0.018859245,-0.2113859485439527
2012-08-16,19,11,0,7,0.015639374,-0.4521524712458272
2012-08-17,20,8,0,8,0.010564998,-0.4084011967315675
2012-08-20,27,12,0,2,0.01425943,-0.008077242783326787
2012-08-21,64,31,0,21,0.031278748,2.1719243574470615
2012-08-22,49,30,0,10,0.029926335,1.2593759146729402
2012-08-23,70,42,0,15,0.045223814,2.3412026166823967
2012-08-24,17,8,0,16,0.014279134,-0.6089746550391919
2012-08-27,18,9,0,8,0.012465374,-0.5655268962092984
2012-08-28,39,17,0,11,0.019390581,0.5875047063805671
2012-08-29,38,15,0,14,0.021188393,0.5130407340201357
2012-08-30,15,4,0,12,0.010594197,-0.7863901814215537
2012-08-31,32,21,0,13,0.017042838,0.15773779127435358
2012-09-03,36,21,0,15,0.017495396,0.3662299356869882
2012-09-04,22,6,0,9,0.014220184,-0.42594240855895266
2012-09-05,39,14,0,17,0.02014652,0.5271225804547853
2012-09-06,40,17,0,16,0.022446174,0.5821133135686328
2012-09-07,154,85,0,48,0.08020165,5.165548185831263
2012-09-10,49,15,0,36,0.036188733,0.6945535110236685
2012-09-11,20,5,0,9,0.012838148,-0.5207519278017032
2012-09-12,29,10,0,12,0.0173754,-0.1478997563957318
2012-09-13,22,4,0,18,0.015989035,-0.4381254223099027
2012-09-14,16,5,0,15,0.009628611,-0.6956569935291909
2012-09-17,9,3,0,5,0.005952381,-0.9863041681936334
2012-09-18,9,4,0,9,0.005027422,-0.9708020582632614
2012-09-19,27,11,0,9,0.013723697,-0.21798689908987734
2012-09-20,6,0,0,6,0.0032021957,-1.0845318245805726
2012-09-21,14,5,0,12,0.006849315,-0.7374631324386485
2012-09-24,25,11,0,8,0.011910215,-0.26859640816117514
